,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,5Y,Longevity,Longevity in drafted franchise
Mario Elie,53,1990,00,1610612755,PHL,27.0,3,0,6.666666666666667,0.6666666666666666,2.3333333333333335,0.286,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,2.0,True,11,1
CJ Elleby,1629604,2020,00,1610612757,POR,21.0,30,0,6.4,0.8333333333333334,2.2,0.379,0.23333333333333334,1.1333333333333333,0.206,0.36666666666666664,0.5,0.733,0.36666666666666664,0.7,1.0666666666666667,0.3333333333333333,0.2,0.1,0.16666666666666666,0.9,2.2666666666666666,False,2,2
Ray Ellefson,76655,1948,00,1610612747,MNL,26.0,3,0,0.0,0.3333333333333333,1.6666666666666667,0.2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,False,2,1
Henry Ellenson,1627740,2016,00,1610612765,DET,20.0,19,2,7.684210526315789,1.2105263157894737,3.3684210526315788,0.359,0.5263157894736842,1.8421052631578947,0.286,0.21052631578947367,0.42105263157894735,0.5,0.42105263157894735,1.736842105263158,2.1578947368421053,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.7368421052631579,0.3157894736842105,3.1578947368421053,True,5,3
Wayne Ellington,201961,2009,00,1610612750,MIN,22.0,76,1,18.210526315789473,2.5,5.894736842105263,0.424,0.8421052631578947,2.1315789473684212,0.395,0.8026315789473685,0.9210526315789473,0.871,0.4342105263157895,1.6578947368421053,2.0921052631578947,0.9736842105263158,0.2631578947368421,0.06578947368421052,0.9736842105263158,0.9473684210526315,6.644736842105263,True,13,3
Bob Elliott,76656,1978,00,1610612751,NJN,23.0,14,0,20.142857142857142,2.9285714285714284,5.214285714285714,0.562,0.0,0.0,0,2.9285714285714284,4.0,0.732,1.1428571428571428,2.857142857142857,4.0,1.5714285714285714,0.42857142857142855,0.2857142857142857,1.8571428571428572,2.4285714285714284,8.785714285714286,False,3,3
Sean Elliott,251,1989,00,1610612759,SAN,22.0,81,69,25.08641975308642,3.8395061728395063,7.987654320987654,0.481,0.012345679012345678,0.1111111111111111,0.111,2.308641975308642,2.6666666666666665,0.866,1.5679012345679013,2.0987654320987654,3.6666666666666665,1.9012345679012346,0.5555555555555556,0.1728395061728395,1.382716049382716,2.123456790123457,10.0,True,12,6
Alexander Ellis,76658,1958,00,1610612747,MNL,23.0,72,0,16.694444444444443,2.263888888888889,5.263888888888889,0.43,0.0,0.0,0,1.4166666666666667,2.0,0.708,0.0,0.0,5.277777777777778,0.8194444444444444,0.0,0.0,0.0,1.9027777777777777,5.944444444444445,False,2,2
Bo Ellis,76664,1977,00,1610612743,DEN,23.0,78,0,15.551282051282051,1.705128205128205,4.102564102564102,0.416,0.0,0.0,0,0.9230769230769231,1.3333333333333333,0.692,1.4615384615384615,2.4358974358974357,3.8974358974358974,0.9358974358974359,0.6282051282051282,0.6025641025641025,1.2692307692307692,2.6666666666666665,4.333333333333333,False,3,3
Dale Ellis,107,1983,00,1610612742,DAL,23.0,67,2,15.805970149253731,3.3582089552238807,7.358208955223881,0.456,0.1791044776119403,0.43283582089552236,0.414,1.2985074626865671,1.8059701492537314,0.719,1.5820895522388059,2.1492537313432836,3.7313432835820897,0.835820895522388,0.6119402985074627,0.13432835820895522,1.164179104477612,1.7611940298507462,8.194029850746269,True,17,3
Harold Ellis,1677,1993,00,1610612746,LAC,23.0,49,16,18.836734693877553,3.2448979591836733,5.959183673469388,0.545,0.0,0.08163265306122448,0.0,2.163265306122449,3.0408163265306123,0.711,1.9183673469387754,1.2040816326530612,3.122448979591837,0.6326530612244898,1.489795918367347,0.04081632653061224,0.8775510204081632,1.9795918367346939,8.653061224489797,False,3,2
Joe Ellis,76661,1966,00,1610612744,SFW,23.0,41,0,8.121951219512194,1.6341463414634145,4.0,0.409,0.0,0.0,0,0.4634146341463415,0.6097560975609756,0.76,0.0,0.0,2.731707317073171,0.6585365853658537,0.0,0.0,0.0,1.0975609756097562,3.731707317073171,True,8,5
Keon Ellis,1631165,2022,00,1610612758,SAC,23.0,16,0,4.4375,0.4375,1.0,0.438,0.375,0.75,0.5,0.25,0.4375,0.571,0.25,0.25,0.5,0.375,0.3125,0.0625,0.0625,0.625,1.5,False,3,3
LaPhonso Ellis,111,1992,00,1610612743,DEN,23.0,82,82,33.52439024390244,5.890243902439025,11.682926829268293,0.504,0.024390243902439025,0.15853658536585366,0.154,2.8902439024390243,3.8658536585365852,0.748,3.341463414634146,5.7317073170731705,9.073170731707316,1.8414634146341464,0.8780487804878049,1.353658536585366,1.8658536585365855,3.573170731707317,14.695121951219512,True,11,6
LeRon Ellis,1034,1991,00,1610612746,LAC,23.0,29,0,3.5517241379310347,0.5862068965517241,1.7241379310344827,0.34,0.0,0.0,0.0,0.3103448275862069,0.6551724137931034,0.474,0.41379310344827586,0.41379310344827586,0.8275862068965517,0.034482758620689655,0.20689655172413793,0.3103448275862069,0.3793103448275862,0.3793103448275862,1.4827586206896552,False,3,1
Leroy Ellis,76663,1962,00,1610612747,LAL,23.0,80,0,20.35,2.775,6.625,0.419,0.0,0.0,0,1.6625,2.525,0.658,0.0,0.0,6.475,0.575,0.0,0.0,0.0,2.425,7.2125,True,14,6
Monta Ellis,101145,2005,00,1610612744,GSW,20.0,49,3,18.081632653061224,2.693877551020408,6.489795918367347,0.415,0.5714285714285714,1.6734693877551021,0.341,0.8571428571428571,1.2040816326530612,0.712,0.4489795918367347,1.6938775510204083,2.142857142857143,1.5918367346938775,0.6530612244897959,0.22448979591836735,1.183673469387755,1.4081632653061225,6.816326530612245,True,12,7
Pervis Ellison,442,1989,00,1610612758,SAC,23.0,34,22,25.470588235294116,3.264705882352941,7.382352941176471,0.442,0.0,0.058823529411764705,0.0,1.4411764705882353,2.2941176470588234,0.628,1.8823529411764706,3.8823529411764706,5.764705882352941,1.911764705882353,0.47058823529411764,1.6764705882352942,1.8235294117647058,3.8823529411764706,7.970588235294118,True,11,1
Len Elmore,600010,1976,00,1610612754,IND,25.0,6,0,7.666666666666667,1.1666666666666667,2.8333333333333335,0.412,0.0,0.0,0,0.6666666666666666,0.8333333333333334,0.8,1.1666666666666667,1.3333333333333333,2.5,0.3333333333333333,0.0,0.6666666666666666,0.0,1.8333333333333333,3.0,True,8,3
Francisco Elson,1922,2003,00,1610612743,DEN,28.0,62,14,14.161290322580646,1.5161290322580645,3.2096774193548385,0.472,0.0,0.016129032258064516,0.0,0.4838709677419355,0.7258064516129032,0.667,1.0483870967741935,2.225806451612903,3.274193548387097,0.5161290322580645,0.5645161290322581,0.6290322580645161,0.5645161290322581,2.338709677419355,3.5161290322580645,True,9,3
Darrell Elston,76667,1976,00,1610612754,IND,24.0,5,0,8.0,0.4,2.8,0.143,0.0,0.0,0,0.2,0.4,0.5,0.2,1.0,1.2,0.4,0.2,0.0,0.0,1.2,1.0,False,1,1
Melvin Ely,2408,2002,00,1610612746,LAC,25.0,52,7,15.442307692307692,1.7692307692307692,3.576923076923077,0.495,0.0,0.0,0.0,1.0,1.4230769230769231,0.703,1.2307692307692308,2.1153846153846154,3.3461538461538463,0.28846153846153844,0.19230769230769232,0.6153846153846154,0.9615384615384616,1.8269230769230769,4.538461538461538,True,9,2
Joel Embiid,203954,2016,00,1610612755,PHI,23.0,31,31,25.35483870967742,6.451612903225806,13.838709677419354,0.466,1.1612903225806452,3.161290322580645,0.367,6.161290322580645,7.870967741935484,0.783,1.967741935483871,5.870967741935484,7.838709677419355,2.129032258064516,0.8709677419354839,2.4516129032258065,3.774193548387097,3.6129032258064515,20.225806451612904,True,9,9
Wayne Embry,76668,1958,00,1610612758,CIN,22.0,66,0,24.09090909090909,4.121212121212121,10.636363636363637,0.387,0.0,0.0,0,3.121212121212121,4.757575757575758,0.656,0.0,0.0,9.045454545454545,1.4545454545454546,0.0,0.0,0.0,3.515151515151515,11.363636363636363,True,11,8
Andre Emmett,2765,2004,00,1610612763,MEM,22.0,8,0,3.375,0.25,0.75,0.333,0.0,0.0,0.0,0.375,0.625,0.6,0.0,0.25,0.25,0.0,0.0,0.0,0.125,0.5,0.875,False,2,1
Ned Endress,76669,1946,00,1610610026,CLR,29.0,16,0,0.0,0.1875,1.5625,0.12,0.0,0.0,0,0.5,0.9375,0.533,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.8125,0.875,False,1,1
Chris Engler,76670,1982,00,1610612744,GOS,24.0,54,1,6.833333333333333,0.7037037037037037,1.7407407407407407,0.404,0.0,0.0,0.0,0.09259259259259259,0.2962962962962963,0.313,0.7962962962962963,1.1296296296296295,1.9259259259259258,0.2037037037037037,0.12962962962962962,0.3148148148148148,0.4444444444444444,1.7592592592592593,1.5,True,5,2
Wayne Englestad,76671,1988,00,1610612743,DEN,25.0,11,0,4.545454545454546,1.0,2.6363636363636362,0.379,0.0,0.0,0.0,0.5454545454545454,0.9090909090909091,0.6,0.45454545454545453,1.0,1.4545454545454546,0.6363636363636364,0.09090909090909091,0.0,0.2727272727272727,1.0909090909090908,2.5454545454545454,False,1,1
A.J. English,76672,1990,00,1610612764,WAS,23.0,70,12,20.614285714285714,3.585714285714286,8.17142857142857,0.439,0.04285714285714286,0.44285714285714284,0.097,1.5857142857142856,2.242857142857143,0.707,0.9428571428571428,1.1571428571428573,2.1,2.5285714285714285,0.35714285714285715,0.21428571428571427,1.6285714285714286,1.8142857142857143,8.8,False,2,2
Alex English,76673,1976,00,1610612749,MIL,23.0,60,6,10.8,2.2,4.616666666666666,0.477,0.0,0.0,0,0.7666666666666667,1.0,0.767,1.1333333333333333,1.6666666666666667,2.8,0.4166666666666667,0.2833333333333333,0.3,0.0,1.3,5.166666666666667,True,15,2
Claude English,76674,1970,00,1610612757,POR,24.0,18,0,3.888888888888889,0.6111111111111112,2.3333333333333335,0.262,0.0,0.0,0,0.2777777777777778,0.3888888888888889,0.714,0.0,0.0,1.1111111111111112,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334,1.5,False,1,1
Jojo English,76676,1992,00,1610612741,CHI,23.0,6,0,5.166666666666667,0.5,1.6666666666666667,0.3,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,1.0,False,3,3
Kim English,203119,2012,00,1610612765,DET,24.0,41,0,9.926829268292684,1.024390243902439,2.731707317073171,0.375,0.34146341463414637,1.2195121951219512,0.28,0.5121951219512195,0.7073170731707317,0.724,0.1951219512195122,0.7073170731707317,0.9024390243902439,0.6341463414634146,0.3902439024390244,0.07317073170731707,0.4634146341463415,1.1219512195121952,2.902439024390244,False,1,1
Scott English,76675,1972,00,1610612756,PHX,22.0,29,0,6.758620689655173,1.2413793103448276,3.206896551724138,0.387,0.0,0.0,0,0.7241379310344828,1.0,0.724,0.0,0.0,1.5172413793103448,0.5172413793103449,0.0,0.0,0.0,1.3103448275862069,3.206896551724138,False,1,1
Gene Englund,76677,1949,00,1610612737,TCB,32.0,22,0,0.0,2.227272727272727,5.7272727272727275,0.389,0.0,0.0,0,3.0,3.909090909090909,0.767,0.0,0.0,0.0,1.0909090909090908,0.0,0.0,0.0,3.1818181818181817,7.454545454545454,False,1,1
Tyler Ennis,203898,2014,00,1610612756,PHX,20.0,8,0,7.25,1.125,2.625,0.429,0.25,0.75,0.333,0.25,0.25,1.0,0.125,0.75,0.875,1.75,0.0,0.25,1.0,0.375,2.75,False,4,1
James Ennis III,203516,2014,00,1610612748,MIA,24.0,62,3,16.951612903225808,1.6290322580645162,3.9838709677419355,0.409,0.5,1.532258064516129,0.326,1.2741935483870968,1.5161290322580645,0.84,0.8225806451612904,2.0161290322580645,2.838709677419355,0.7741935483870968,0.4032258064516129,0.27419354838709675,0.6290322580645161,1.435483870967742,5.032258064516129,True,8,2
Ray Epps,76678,1978,00,1610612744,GOS,22.0,13,0,5.538461538461538,0.7692307692307693,1.7692307692307692,0.435,0.0,0.0,0,0.46153846153846156,0.6153846153846154,0.75,0.0,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.5384615384615384,2.0,False,1,1
Semih Erden,201623,2010,00,1610612738,BOS,24.0,37,7,14.35135135135135,1.5675675675675675,2.6216216216216215,0.598,0.0,0.0,0.0,0.918918918918919,1.4594594594594594,0.63,0.8378378378378378,2.054054054054054,2.891891891891892,0.5135135135135135,0.35135135135135137,0.5675675675675675,0.8648648648648649,2.4864864864864864,4.054054054054054,False,2,1
Bo Erias,76679,1957,00,1610612747,MNL,25.0,18,0,22.27777777777778,3.2777777777777777,9.444444444444445,0.347,0.0,0.0,0,1.6666666666666667,2.611111111111111,0.638,0.0,0.0,4.611111111111111,1.4444444444444444,0.0,0.0,0.0,2.888888888888889,8.222222222222221,False,1,1
Keith Erickson,76680,1965,00,1610612744,SFW,22.0,64,0,10.09375,1.484375,4.171875,0.356,0.0,0.0,0,0.671875,1.015625,0.662,0.0,0.0,2.53125,0.59375,0.0,0.0,0.0,1.421875,3.640625,True,12,1
Julius Erving,76681,1976,00,1610612755,PHL,27.0,82,0,35.853658536585364,8.353658536585366,16.74390243902439,0.499,0.0,0.0,0,4.878048780487805,6.280487804878049,0.777,2.341463414634146,6.134146341463414,8.475609756097562,3.731707317073171,1.9390243902439024,1.3780487804878048,0.0,3.0609756097560976,21.585365853658537,True,11,11
Evan Eschmeyer,1915,1999,00,1610612751,NJN,25.0,31,5,12.03225806451613,1.2258064516129032,2.3225806451612905,0.528,0.0,0.0,0.0,0.4838709677419355,0.967741935483871,0.5,1.2903225806451613,2.193548387096774,3.4838709677419355,0.6774193548387096,0.25806451612903225,0.6774193548387096,0.6774193548387096,2.7096774193548385,2.935483870967742,False,4,2
Jack Eskridge,76682,1948,00,1610610025,CHS,25.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,1,1
Vincenzo Esposito,76683,1995,00,1610612761,TOR,27.0,30,0,9.4,1.2,3.3333333333333335,0.36,0.43333333333333335,1.8666666666666667,0.232,1.0333333333333334,1.3,0.795,0.13333333333333333,0.4,0.5333333333333333,0.7666666666666667,0.23333333333333334,0.0,1.3,0.9,3.8666666666666667,False,1,1
Drew Eubanks,1629234,2018,00,1610612759,SAS,22.0,23,0,4.913043478260869,0.6521739130434783,1.1304347826086956,0.577,0.0,0.0,0.0,0.4782608695652174,0.5652173913043478,0.846,0.2608695652173913,1.2173913043478262,1.4782608695652173,0.30434782608695654,0.08695652173913043,0.21739130434782608,0.34782608695652173,0.4782608695652174,1.7826086956521738,True,7,4
Bob Evans,76687,1949,00,1610610030,INO,25.0,47,0,0.0,1.1914893617021276,4.25531914893617,0.28,0.0,0.0,0,0.6382978723404256,0.9361702127659575,0.682,0.0,0.0,0.0,1.1702127659574468,0.0,0.0,0.0,2.106382978723404,3.021276595744681,False,1,1
Brian Evans,967,1996,00,1610612753,ORL,23.0,14,0,4.071428571428571,0.5714285714285714,1.5714285714285714,0.364,0.2857142857142857,0.5714285714285714,0.5,0.0,0.0,0.0,0.07142857142857142,0.5,0.5714285714285714,0.5,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.42857142857142855,1.4285714285714286,False,3,2
Earl Evans,76685,1979,00,1610612765,DET,24.0,36,0,10.583333333333334,1.75,3.888888888888889,0.45,0.19444444444444445,0.5,0.389,0.6666666666666666,1.1666666666666667,0.571,0.7222222222222222,1.3611111111111112,2.0833333333333335,1.0277777777777777,0.3888888888888889,0.027777777777777776,1.0,1.7777777777777777,4.361111111111111,False,1,1
Jacob Evans,1628980,2018,00,1610612744,GSW,22.0,30,1,6.8,0.6,1.7666666666666666,0.34,0.13333333333333333,0.5,0.267,0.0,0.03333333333333333,0.0,0.2,0.6333333333333333,0.8333333333333334,0.7666666666666667,0.16666666666666666,0.1,0.36666666666666664,0.9333333333333333,1.3333333333333333,False,2,2
Jawun Evans,1628393,2017,00,1610612746,LAC,21.0,48,4,16.208333333333332,1.8541666666666667,5.270833333333333,0.352,0.3125,1.125,0.278,0.7916666666666666,1.0208333333333333,0.776,0.1875,1.5625,1.75,2.0833333333333335,0.75,0.125,0.9166666666666666,2.0208333333333335,4.8125,False,2,1
Jeremy Evans,202379,2010,00,1610612762,UTA,23.0,49,3,9.448979591836734,1.5510204081632653,2.3469387755102042,0.661,0.0,0.02040816326530612,0.0,0.5306122448979592,0.7551020408163265,0.703,0.7346938775510204,1.2448979591836735,1.9795918367346939,0.4897959183673469,0.3469387755102041,0.3469387755102041,0.3877551020408163,1.0204081632653061,3.63265306122449,True,7,5
Maurice Evans,2230,2001,00,1610612750,MIN,23.0,10,0,4.3,0.9,1.9,0.474,0.0,0.3,0.0,0.3,0.4,0.75,0.3,0.1,0.4,0.4,0.0,0.0,0.2,0.9,2.1,True,9,1
Mike Evans,76686,1979,00,1610612759,SAN,25.0,79,5,15.772151898734178,2.632911392405063,5.8734177215189876,0.448,0.1518987341772152,0.5316455696202531,0.286,0.7341772151898734,1.0759493670886076,0.682,0.3670886075949367,0.9873417721518988,1.3544303797468353,2.911392405063291,0.759493670886076,0.11392405063291139,1.620253164556962,2.4556962025316458,6.151898734177215,True,9,1
Reggie Evans,2501,2002,00,1610612760,SEA,23.0,67,60,20.432835820895523,0.9850746268656716,2.08955223880597,0.471,0.0,0.0,0.0,1.1940298507462686,2.298507462686567,0.519,2.4925373134328357,4.149253731343284,6.641791044776119,0.5074626865671642,0.5671641791044776,0.16417910447761194,0.7761194029850746,2.582089552238806,3.1641791044776117,True,13,4
Tyreke Evans,201936,2009,00,1610612758,SAC,20.0,72,72,37.18055555555556,7.402777777777778,16.180555555555557,0.458,0.5,1.9583333333333333,0.255,4.833333333333333,6.458333333333333,0.748,0.9166666666666666,4.361111111111111,5.277777777777778,5.75,1.5138888888888888,0.3611111111111111,3.0,2.8333333333333335,20.13888888888889,True,10,5
Tosan Evbuomwan,1641787,2023,00,1610612763,MEM,23.0,4,0,18.5,1.0,3.75,0.267,0.5,2.0,0.25,0.0,0.0,0.0,2.0,1.5,3.5,1.5,0.0,0.25,0.25,1.25,2.5,False,1,1
Daniel Ewing,101137,2005,00,1610612746,LAC,23.0,66,5,14.712121212121213,1.4696969696969697,3.8636363636363638,0.38,0.3333333333333333,1.1818181818181819,0.282,0.5454545454545454,0.696969696969697,0.783,0.3484848484848485,0.9393939393939394,1.2878787878787878,1.2727272727272727,0.5606060606060606,0.09090909090909091,0.8636363636363636,1.303030303030303,3.8181818181818183,False,2,2
Patrick Ewing,201607,2010,00,1610612740,NOH,27.0,7,0,2.7142857142857144,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.5714285714285714,0.75,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,False,1,1
Danté Exum,203957,2014,00,1610612762,UTA,19.0,82,41,22.158536585365855,1.7682926829268293,5.073170731707317,0.349,1.0121951219512195,3.2195121951219514,0.314,0.24390243902439024,0.3902439024390244,0.625,0.32926829268292684,1.2682926829268293,1.5975609756097562,2.4146341463414633,0.5,0.17073170731707318,1.4390243902439024,1.7926829268292683,4.7926829268292686,True,7,5
Christian Eyenga,201963,2010,00,1610612739,CLE,22.0,44,18,21.522727272727273,2.9545454545454546,6.954545454545454,0.425,0.5681818181818182,2.0681818181818183,0.275,0.4090909090909091,0.6363636363636364,0.643,0.6136363636363636,2.1818181818181817,2.7954545454545454,0.7954545454545454,0.7727272727272727,0.6363636363636364,1.0681818181818181,1.7727272727272727,6.886363636363637,False,2,2
Festus Ezeli,203105,2012,00,1610612744,GSW,23.0,78,41,14.35897435897436,0.9487179487179487,2.1666666666666665,0.438,0.0,0.0,0.0,0.5512820512820513,1.0384615384615385,0.531,1.8076923076923077,2.2051282051282053,4.012820512820513,0.28205128205128205,0.2948717948717949,0.9487179487179487,0.8076923076923077,2.0128205128205128,2.448717948717949,False,3,3
Johnny Ezersky,76689,1947,00,1610610032,PRO,43.0,25,0,0.0,3.8,15.04,0.253,0.0,0.0,0,2.52,4.16,0.606,0.0,0.0,0.0,0.64,0.0,0.0,0.0,2.48,10.12,False,3,2
Joe Fabel,76690,1946,00,1610610031,PIT,33.0,30,0,0.0,0.8333333333333334,3.2,0.26,0.0,0.0,0,0.43333333333333335,0.8666666666666667,0.5,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,2.1333333333333333,2.1,False,1,1
John Fairchild,76691,1965,00,1610612747,LAL,23.0,30,0,5.7,0.7666666666666667,2.966666666666667,0.258,0.0,0.0,0,0.4666666666666667,0.6666666666666666,0.7,0.0,0.0,1.5,0.36666666666666664,0.0,0.0,0.0,1.1,2.0,False,1,1
Tacko Fall,1629605,2019,00,1610612738,BOS,24.0,7,0,4.714285714285714,1.5714285714285714,2.0,0.786,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.333,0.14285714285714285,2.0,2.142857142857143,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.42857142857142855,1.0,3.2857142857142856,False,3,2
Phil Farbman,76692,1948,00,1610612744,PHW,25.0,27,0,0.0,1.0740740740740742,3.1481481481481484,0.341,0.0,0.0,0,0.9259259259259259,1.5925925925925926,0.581,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.8518518518518519,3.074074074074074,False,1,1
Kenneth Faried,202702,2011,00,1610612743,DEN,22.0,46,39,22.543478260869566,3.9347826086956523,6.717391304347826,0.586,0.0,0.0,0.0,2.369565217391304,3.5652173913043477,0.665,3.0869565217391304,4.565217391304348,7.6521739130434785,0.782608695652174,0.7391304347826086,1.0217391304347827,1.173913043478261,2.5217391304347827,10.23913043478261,True,8,7
Dick Farley,76693,1954,00,1610612755,SYR,23.0,69,0,16.130434782608695,1.9710144927536233,5.115942028985507,0.385,0.0,0.0,0,1.9710144927536233,2.9130434782608696,0.677,0.0,0.0,2.420289855072464,1.608695652173913,0.0,0.0,0.0,2.101449275362319,5.913043478260869,False,3,2
Jordan Farmar,200770,2006,00,1610612747,LAL,20.0,72,2,15.13888888888889,1.7222222222222223,4.083333333333333,0.422,0.625,1.9027777777777777,0.328,0.375,0.5277777777777778,0.711,0.3055555555555556,1.3472222222222223,1.6527777777777777,1.9027777777777777,0.6111111111111112,0.09722222222222222,1.0138888888888888,1.0694444444444444,4.444444444444445,True,10,5
Desmon Farmer,2824,2006,00,1610612760,SEA,25.0,8,0,4.0,0.625,1.875,0.333,0.25,1.0,0.25,0.125,0.125,1.0,0.0,0.125,0.125,1.125,0.125,0.0,0.125,0.25,1.625,False,2,1
Jim Farmer,76695,1987,00,1610612742,DAL,23.0,30,0,5.233333333333333,0.8666666666666667,2.3,0.377,0.0,0.2,0.0,0.3,0.3333333333333333,0.9,0.3,0.3,0.6,0.5333333333333333,0.1,0.03333333333333333,0.7333333333333333,0.6,2.033333333333333,True,5,1
Mike Farmer,76694,1958,00,1610612752,NYK,22.0,72,0,21.458333333333332,2.4444444444444446,6.916666666666667,0.353,0.0,0.0,0,1.1527777777777777,1.375,0.838,0.0,0.0,4.375,0.9166666666666666,0.0,0.0,0.0,2.111111111111111,6.041666666666667,True,7,2
